"","X","V","Imp","rand"
"1",1,1,0.0545011958021131,0.0135082200267673
"2",2,2,0.00582286010396612,0.00148041577835889
"3",3,3,0.00911889806469421,0.0176513828554034
"4",4,4,0.332644798326158,0.0159363526819944
"5",5,5,0.00186426952931418,0.000276802362114145
"6",6,6,0.000952007631520655,0.021894185501596
"7",7,7,0.0811380757220165,0.0162531661746122
"8",8,8,0.307904438937549,0.0198732773169148
"9",9,9,0.249216755746964,0.00746372983468174
"10",10,10,0.0187124725687347,0.281508744062759
"11",11,11,0.0069403043608883,0.125018646224496
"12",12,12,0.00187589710403252,0.0037109374158913
"13",13,13,0.106603716163451,0.0147541248442114
"14",14,14,0.00821026681405397,0.209743187566365
"15",15,15,0.222066842653555,0.000903384072820971
