"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.216312107922329,TRUE,0.204595404140122,1.40629375650787,FALSE,NA
"2",2,-0.0881960111678957,TRUE,-0.857110160482352,0.24926517251879,FALSE,NA
"3",3,0.0799160696947698,FALSE,NA,NA,FALSE,NA
"4",4,-0.234885436772512,FALSE,NA,NA,FALSE,NA
"5",5,0.0566407753148382,FALSE,NA,NA,FALSE,NA
"6",6,0.250319421731873,TRUE,0.667539611124052,0.509583287627909,FALSE,NA
"7",7,-0.00244122888633171,FALSE,NA,NA,FALSE,NA
"8",8,0.167973047832252,FALSE,NA,NA,FALSE,NA
"9",9,-0.0828373666947496,FALSE,NA,NA,FALSE,NA
"10",10,-0.587763777454026,FALSE,NA,NA,FALSE,NA
