"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.00748507759185997,FALSE,NA,NA,FALSE,NA
"2",2,0.0435774727127812,FALSE,NA,NA,FALSE,NA
"3",3,-0.10845003736435,FALSE,NA,NA,FALSE,NA
"4",4,-0.0214706866815596,TRUE,0.86849270631867,1.65104680273434,FALSE,NA
"5",5,0.103181297177515,FALSE,NA,NA,FALSE,NA
"6",6,0.0382559786546561,FALSE,NA,NA,FALSE,NA
"7",7,-0.0396954666234763,FALSE,NA,NA,FALSE,NA
"8",8,-0.0522563512687666,FALSE,NA,NA,FALSE,NA
"9",9,-0.0939088315751209,FALSE,NA,NA,FALSE,NA
"10",10,0.00527185078080533,FALSE,NA,NA,FALSE,NA
"11",1,-0.0812414310832629,FALSE,NA,NA,TRUE,2
"12",5,0.128144485526379,FALSE,NA,NA,TRUE,7
