"","V1"
"1",-0.220209601506722
"2",-1.30796916382583
"3",0.713570996949975
"4",1.32015668786966
"5",1.23091262586464
"6",-0.944212353244766
"7",-0.055817853876161
"8",1.1872604478082
"9",-0.0275299325918446
"10",-0.213830478554682
"11",0.323119489242738
"12",-0.731957886464201
"13",-0.554222723228608
"14",1.26417342354175
"15",0.687518241101581
"16",0.0878793783341462
"17",-0.773914147118562
"18",0.764239508047636
"19",1.42514986227358
"20",-0.723304266556478
"21",0.141086304673809
"22",0.959005349997752
"23",-2.30974896990321
"24",0.550160068366192
"25",0.405078847843213
"26",0.613834516171364
"27",-2.22226641033195
"28",-1.39108861833956
"29",-0.516061794998794
"30",0.318988452455123
