"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.107037804829045,0,NA,NA,FALSE,NA
"2",2,-0.202210607714165,0,NA,NA,FALSE,NA
"3",3,0.357814585229829,0,NA,NA,FALSE,NA
"4",4,-0.0640767523444319,0,NA,NA,FALSE,NA
"5",5,-0.0557382537555915,0,NA,NA,FALSE,NA
"6",6,0.0858603426789753,0,NA,NA,FALSE,NA
"7",7,-0.0782043077663737,0,NA,NA,FALSE,NA
"8",8,0.257684882028292,0,NA,NA,FALSE,NA
"9",9,0.0674018196480909,0,NA,NA,FALSE,NA
"10",10,0.0859869470881349,0,NA,NA,FALSE,NA
"11",11,-0.0432775822228235,0,NA,NA,FALSE,NA
"12",12,0.150037828672821,0,NA,NA,FALSE,NA
"13",13,0.360405066012184,0,NA,NA,FALSE,NA
"14",14,0.20238044505209,0,NA,NA,FALSE,NA
"15",15,0.050889468733578,0,NA,NA,FALSE,NA
"16",6,0.227027058209601,0,NA,NA,TRUE,13
"17",3,-0.183556606819436,0,NA,NA,TRUE,11
