"","X","V","Imp","rand"
"1",1,1,0.046428564417939,0.00507839107092842
"2",2,2,0.00560567857213496,0.0101940067738497
"3",3,3,0.00854168374701086,0.0646496023464553
"4",4,4,0.0121883507245889,0.124724968436528
"5",5,5,0.00490223798670237,0.00332471777183046
"6",6,6,0.0162159899979868,0.0110077381832362
"7",7,7,0.00544393294116569,0.120666106005779
"8",8,8,0.0132219692974215,0.0221605129035224
"9",9,9,0.0269776850121651,0.178952917913115
"10",10,10,0.0216404229988793,0.0311532166726502
"11",11,11,0.0487485526844196,0.00609256458848103
"12",12,12,0.00868912640874697,0.122782056518319
"13",13,13,0.00499242677666458,0.00697370507173476
"14",14,14,0.0198542159301323,0.0206060803072956
"15",15,15,0.00648408103113704,0.0216031463438078
