"","X","V","Imp","rand"
"1",1,1,0.000567328946241502,0.00401405946136613
"2",2,2,0.0100551680494396,0.0244566106737478
"3",3,3,0.0001191079054957,1.16401422675232e-05
"4",4,4,2.12581162616063e-06,0.405560299440565
"5",5,5,0.0112527057680792,0.0132838194051814
"6",6,6,0.000237745668250592,0.0254594876468583
"7",7,7,0.00271579385513339,0.000201992381311234
"8",8,8,0.000182217741586399,0.0741445726671812
"9",9,9,1.27971620290825e-05,0.00827789102496854
"10",10,10,2.30370203768952e-05,0.000552826071498714
"11",11,11,0.00109134394434513,0.000168516727283582
"12",12,12,0.000195589389053291,0.00523984862367713
"13",13,13,0.0268624134533374,0.000176613012589235
"14",14,14,0.00397557469898329,0.17471535799144
"15",15,15,0.00518985721123144,0.0137866879517248
