"","X","V","Imp","rand"
"1",1,1,0.00520292693006078,0.103760875440492
"2",2,2,0.00356819569675462,0.0173851216238798
"3",3,3,0.00648035992905552,0.00971798725681898
"4",4,4,0.00372702236932503,0.148485906904093
"5",5,5,0.0076721432528247,0.0315476477957099
"6",6,6,0.0727114307141154,0.00773704534649762
"7",7,7,0.00420386236503738,0.000401358265669298
"8",8,8,0.455966562891022,0.0109503854346612
"9",9,9,0.0144600972964568,0.0910986474216145
"10",10,10,0.00437530741352176,0.000334884777277191
"11",11,11,0.000666594905118846,0.0268560863232688
"12",12,12,0.0129761492016881,0.0802663578514636
"13",13,13,0.0367722960634754,0.087864552666754
"14",14,14,7.51194261154823e-07,7.48195504510645e-06
"15",15,15,0.0923563743506709,0.133569529779204
