"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0776715484677268,0,NA,NA,FALSE,NA
"2",2,0.0254630982738656,0,NA,NA,FALSE,NA
"3",3,0.115563193460646,0,NA,NA,FALSE,NA
"4",4,-0.0448857588600898,0,NA,NA,FALSE,NA
"5",5,-0.536669836690064,0,NA,NA,FALSE,NA
"6",6,0.304723115330361,0,NA,NA,FALSE,NA
"7",7,0.0717207429445068,0,NA,NA,FALSE,NA
"8",8,-0.252563180120905,0,NA,NA,FALSE,NA
"9",9,-0.0847140269601733,0,NA,NA,FALSE,NA
"10",10,0.0120594159082851,0,NA,NA,FALSE,NA
"11",11,-0.136688925910208,0,NA,NA,FALSE,NA
"12",12,0.0966202004065404,0,NA,NA,FALSE,NA
"13",13,0.162124627357367,0,NA,NA,FALSE,NA
"14",14,-0.0832588851961258,0,NA,NA,FALSE,NA
"15",15,0.148592813154648,0,NA,NA,FALSE,NA
