"","X","V","Imp","rand"
"1",1,1,0.00603286944137443,0.11564379040263
"2",2,2,0.000648369373704537,0.0107234724107139
"3",3,3,0.0133548516828227,0.012296490752689
"4",4,4,0.00201473134844613,0.0505583551651895
"5",5,5,0.28801451361294,0.00536075535893064
"6",6,6,0.0928561770166405,0.000153949628869896
"7",7,7,0.00514386496851202,0.109381304766557
"8",8,8,0.0637881599527847,0.0860199467507612
"9",9,9,0.00717646636380897,0.0208286833652812
"10",10,10,0.000145429512049,0.0490612973303766
"11",11,11,0.0186838624664863,0.0412971702228254
"12",12,12,0.00933546312660003,0.112608141662849
"13",13,13,0.0262843947957651,0.0881077873359563
"14",14,14,0.00693204196410166,0.0132487914265509
"15",15,15,0.0220798241212121,0.0345814928270828
