"","X","V","Imp","rand"
"1",1,1,0.04190325003713,0.0032925140885567
"2",2,2,0.02759199792718,0.0580631632791928
"3",3,3,0.0726901935828965,0.00679689174811941
"4",4,4,0.00709350726510266,0.0191523127343501
"5",5,5,0.0202399780688916,6.27743274334397e-05
"6",6,6,0.00196056486967656,0.396256510548514
"7",7,7,0.0154984308951663,0.00188863319787372
"8",8,8,0.00537587463752356,0.00382059178232717
"9",9,9,0.0385824624312842,0.0132756303994913
"10",10,10,0.0246201482144658,0.00253383638717339
"11",11,11,0.0105269150207427,0.105929514202284
"12",12,12,0.0196865369060166,0.0452115785411653
"13",13,13,0.00148632192195458,0.00684480923179499
"14",14,14,0.0399460143613638,0.0809355457645863
"15",15,15,0.00593602853440602,0.0059292004088231
