"","X","V","Imp","rand"
"1",1,1,0.0369784906639218,0.00195383785220476
"2",2,2,0.0026724813128183,0.018345630647573
"3",3,3,0.0693545971834597,0.00497972927280368
"4",4,4,0.0585843948414284,0.0638676203165151
"5",5,5,0.00582565145377763,0.0395882439444869
"6",6,6,0.000411374273469002,0.012631384321927
"7",7,7,0.180104233443481,0.208083943322766
"8",8,8,0.113216456249317,0.0963032454485735
"9",9,9,2.96000774411951e-06,0.070532985622008
"10",10,10,0.0130124073859951,0.0636145587804471
"11",11,11,0.0151732015618269,0.00275647103789069
"12",12,12,0.0175896271652501,0.110467552902863
"13",13,13,0.0091054927909419,0.00282709781764252
"14",14,14,0.0966179552773581,0.045721135068087
"15",15,15,0.0370481657362955,0.00828288120953673
