"","X","V","Imp","rand"
"1",1,1,0.00308438319118589,0.00152909726134297
"2",2,2,0.049328170411758,0.007646228369902
"3",3,3,0.0349142141517209,0.0451769457071091
"4",4,4,0.00475477076904705,0.0613922912511871
"5",5,5,0.0187932816480533,0.0282512348824054
"6",6,6,0.000206703455724811,0.000139297774008233
"7",7,7,0.00125236315850703,0.0547317027154533
"8",8,8,0.419431431332984,0.0243939648816843
"9",9,9,0.00125397361467943,0.00625814995147628
"10",10,10,0.00442949591203632,0.0426684367691256
"11",11,11,1.80606292038016e-06,0.354591027616776
"12",12,12,0.0675188148637388,0.0396182312642096
"13",13,13,0.423273742236112,0.00367001166854116
"14",14,14,0.144573992202918,0.065868763209245
"15",15,15,0.0520112577569777,0.0141396122273549
