"","X","V","Imp","rand"
"1",1,1,0.0149911185437644,0.106339478324248
"2",2,2,0.0328895647147855,0.0385678098679594
"3",3,3,0.0403069403854252,0.0248004464461291
"4",4,4,0.000814129945864229,0.204594445237363
"5",5,5,2.40360757755335e-05,0.0460294077114896
"6",6,6,0.0261921660609802,0.00221702637389696
"7",7,7,0.0106087933317939,0.0269323714773456
"8",8,8,0.0329548117736737,0.0181824956185244
"9",9,9,0.0128058977045112,9.92877064550103e-05
"10",10,10,0.0308435396966545,0.00100371010382712
"11",11,11,0.037809521643066,4.30418555258734e-05
"12",12,12,0.0205464250972073,0.0295948164673116
"13",13,13,0.000529343868934649,0.00670722316935305
"14",14,14,0.0035599296005282,0.0841979187617937
"15",15,15,8.08392708488122e-05,0.160663173338315
