"","X","V","Imp","rand"
"1",1,1,0.00916499843585536,0.0632184281592604
"2",2,2,0.0114584376640785,0.052010558370103
"3",3,3,0.0149282843328449,0.00480918712441057
"4",4,4,0.00157843272913582,0.00561916097884685
"5",5,5,0.0541826767490648,0.00504866872423298
"6",6,6,0.0326645628878687,0.28895656014877
"7",7,7,2.14102926176435e-05,0.0138583167614844
"8",8,8,0.000144894383565162,0.00596965466162971
"9",9,9,0.0511535672801507,0.00376699944765015
"10",10,10,0.029196065290688,0.011192484402578
"11",11,11,0.000996006631431162,0.0314953824442516
"12",12,12,0.0275059958255271,0.130625969925168
"13",13,13,0.000165997619404053,0.093413529913792
"14",14,14,0.00206952748008985,0.00596668714431326
"15",15,15,0.0147511930091896,0.0338604324509947
