"","V1"
"1",0.204861372301518
"2",0.313545515999905
"3",0.665032796571229
"4",0.416796295496109
"5",-0.298800250034193
"6",-0.451554415259223
"7",-0.844860279577591
"8",-1.3037115615404
"9",-0.455050743393548
"10",-1.1842991200021
"11",-1.7243429296955
"12",-1.41627172406301
"13",-0.289280282895107
"14",-0.0427648355602044
"15",0.879178910579053
"16",0.860705196184909
"17",0.607164697854902
"18",1.15309798432593
"19",1.2768200409072
"20",1.23690749296006
"21",1.18639603035312
"22",1.23533931384632
"23",0.623712634222992
"24",0.29088738121939
"25",-0.737870856754189
"26",-1.28686470410785
"27",-0.369924192327573
"28",-0.168933552208385
"29",0.464874467904937
"30",1.39831702330679
"31",1.91812309273764
"32",0.778500097058626
"33",0.446318241651094
"34",1.16340248292189
"35",0.774311212215378
"36",0.883456153703264
"37",0.32312304980245
"38",-0.743779258665902
"39",-0.933184171300654
"40",-1.77701778379185
"41",-1.80119763491036
"42",-2.00061406851291
"43",-0.737380432422677
"44",0.358583420966137
"45",0.620091508432997
"46",1.15250226152504
"47",0.0969524807262402
"48",-0.396255528098479
"49",-1.02959934342568
"50",-1.33544348722776
