"","X","V","Imp","rand"
"1",1,1,0.00498321788092698,0.0024054119408316
"2",2,2,0.0154625628116054,4.56918357441929e-05
"3",3,3,0.00267933054343247,0.282198381136619
"4",4,4,0.00121852108237855,0.252719088455677
"5",5,5,7.4193783522874e-05,0.0117211472874998
"6",6,6,0.00018544317655641,0.00498930042584267
"7",7,7,0.00603075312942043,0.0193460636988667
"8",8,8,0.000233211804548882,0.0164469406966664
"9",9,9,0.00181111177732306,0.0081852169687241
"10",10,10,0.00751240224869252,0.00867688721280392
"11",11,11,0.00431839389825924,0.00320781115501074
"12",12,12,0.00175984216203147,0.0383971075874557
"13",13,13,0.00766899676284181,0.00883868637554326
"14",14,14,0.00769591980432731,0.00194725776527425
"15",15,15,0.000934654386209359,0.0908702812126296
