"","X","V","Imp","rand"
"1",1,1,0.0417774727750479,0.109354346563249
"2",2,2,0.00106505604507321,0.000596992855678248
"3",3,3,0.000186543651932068,0.0166170276744654
"4",4,4,0.00623779132715605,0.00105957842865967
"5",5,5,1.76136700679771e-05,0.309855348347086
"6",6,6,0.00727901697690461,0.0022852980541921
"7",7,7,0.00112661772505437,0.0470871402465618
"8",8,8,0.000234025067167357,0.0617637098450303
"9",9,9,0.000567848052588259,9.05293495880727e-05
"10",10,10,0.00399059665302322,0.201289435453042
