"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.108217439188289,FALSE,NA,NA,FALSE,NA
"2",2,-0.609044616864681,FALSE,NA,NA,FALSE,NA
"3",3,0.0662657845615311,FALSE,NA,NA,FALSE,NA
"4",4,0.0298767787083931,FALSE,NA,NA,FALSE,NA
"5",5,0.0300381841698142,FALSE,NA,NA,FALSE,NA
"6",6,-0.218308053600985,FALSE,NA,NA,FALSE,NA
"7",7,-0.278857755542306,FALSE,NA,NA,FALSE,NA
"8",8,0.192311675850888,FALSE,NA,NA,FALSE,NA
"9",9,0.00589503561700106,FALSE,NA,NA,FALSE,NA
"10",10,0.0700982087791724,TRUE,-1.14789852514508,1.19332738868271,FALSE,NA
"11",2,-0.0794429618206914,FALSE,NA,NA,TRUE,10
