"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.162799086074908,TRUE,1.40962249781195,1.12497227541627,FALSE,NA
"2",2,0.0397899299780934,TRUE,-1.62083328382861,0.283895798958838,FALSE,NA
"3",3,0.0372239452979337,FALSE,NA,NA,FALSE,NA
"4",4,-0.0975763862335159,FALSE,NA,NA,FALSE,NA
"5",5,-0.0474630914793009,FALSE,NA,NA,FALSE,NA
"6",6,0.0318511687777682,FALSE,NA,NA,FALSE,NA
"7",7,0.0475310680610752,FALSE,NA,NA,FALSE,NA
"8",8,0.0288905056288953,FALSE,NA,NA,FALSE,NA
"9",9,0.0712342530116206,FALSE,NA,NA,FALSE,NA
"10",10,0.109828601449326,TRUE,0.378418386803648,0.484868503641337,FALSE,NA
