"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.360585394038445,0,NA,NA,FALSE,NA
"2",2,0.102923777126899,0,NA,NA,FALSE,NA
"3",3,-0.0587192270531192,0,NA,NA,FALSE,NA
"4",4,-0.0591027298895913,0,NA,NA,FALSE,NA
"5",5,-0.0873236166751507,0,NA,NA,FALSE,NA
"6",6,0.0920079990050683,0,NA,NA,FALSE,NA
"7",7,0.0147257225823052,0,NA,NA,FALSE,NA
"8",8,-0.0893207714057931,0,NA,NA,FALSE,NA
"9",9,0.0115943615355302,0,NA,NA,FALSE,NA
"10",10,0.111106164623642,0,NA,NA,FALSE,NA
"11",2,-0.253451038898265,0,NA,NA,TRUE,9
"12",1,0.0365865520543315,0,NA,NA,TRUE,8
