"","X","V","Imp","rand"
"1",1,1,0.000298975235994747,0.0593590551906553
"2",2,2,0.0250436394693124,0.0143678159797605
"3",3,3,0.152250646279489,0.176336777343121
"4",4,4,0.00133986294921792,0.187538885926863
"5",5,5,0.0106604627827564,0.00252243169329027
"6",6,6,0.00180260635872307,0.0015857813464104
"7",7,7,6.18482117001194e-05,0.0882902398325933
"8",8,8,0.00597864792580563,0.000386641933299893
"9",9,9,0.316818517943893,0.0388238435513479
"10",10,10,1.69026414862345e-05,0.0245358170175649
"11",11,11,0.1521624599538,0.0759460318598076
"12",12,12,0.0295063102643241,0.00154011585229988
"13",13,13,0.00538393567040525,0.0218925248847121
"14",14,14,0.0229580833325279,0.0521648516719145
"15",15,15,0.329716212248975,0.00492590382677458
