"","X","V","Imp","rand"
"1",1,1,4.61182555514288e-05,0.0118443415564368
"2",2,2,0.00454061763498293,0.120915543626884
"3",3,3,0.00483053121018054,0.0285571333175956
"4",4,4,0.0288295209250115,0.138778520892339
"5",5,5,0.000447693960788674,0.0786124804668188
"6",6,6,0.000523113694508841,0.000985666308707075
"7",7,7,0.022622623375065,0.00530325084231379
"8",8,8,0.000638131129444928,0.265168853040221
"9",9,9,1.18986324960785e-06,0.0472715871505698
"10",10,10,1.10776951077597e-05,0.0525563307107187
