"","X","V","Imp","rand"
"1",1,1,0.0141997948233913,0.00259487431796745
"2",2,2,0.00887177285524058,0.0874311474860022
"3",3,3,0.062051332396048,0.165142720755535
"4",4,4,0.0209901256595242,0.0542849361156505
"5",5,5,0.000313821662332791,0.0704220849109652
"6",6,6,0.0632712653415399,0.00581844899549556
"7",7,7,0.235443794146082,0.00366239496329154
"8",8,8,0.000106602639153717,0.00321199215927655
"9",9,9,0.0583274041485763,0.0620203816245273
"10",10,10,0.0105008068758034,0.00252371259224628
"11",11,11,0.0810697853832913,0.00925516437562668
"12",12,12,0.000280969594877424,0.0541767426058314
"13",13,13,5.38560159004732e-06,0.132698525457123
"14",14,14,0.000745720075929238,0.0837652115617471
"15",15,15,0.00628688760205127,0.012947116257593
