"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0326709288702118,FALSE,NA,NA,FALSE,NA
"2",2,0.0342508811262579,FALSE,NA,NA,FALSE,NA
"3",3,-0.0226567161503405,FALSE,NA,NA,FALSE,NA
"4",4,0.0888263994514692,FALSE,NA,NA,FALSE,NA
"5",5,-0.10496039568795,FALSE,NA,NA,FALSE,NA
"6",6,0.0495741836798483,FALSE,NA,NA,FALSE,NA
"7",7,0.119370375029854,FALSE,NA,NA,FALSE,NA
"8",8,-0.0209825970560037,FALSE,NA,NA,FALSE,NA
"9",9,-0.03087185429938,FALSE,NA,NA,FALSE,NA
"10",10,-0.0365034205051024,FALSE,NA,NA,FALSE,NA
"11",11,0.0341200945697188,FALSE,NA,NA,FALSE,NA
"12",12,0.0183429088367403,FALSE,NA,NA,FALSE,NA
"13",13,-0.0219557379093435,FALSE,NA,NA,FALSE,NA
"14",14,0.0969919449567783,TRUE,1.95606488485221,2.42530263761494,FALSE,NA
"15",15,-0.0507780240150591,FALSE,NA,NA,FALSE,NA
"16",6,0.0458537399041512,FALSE,NA,NA,TRUE,9
"17",8,-0.0734308467872756,FALSE,NA,NA,TRUE,15
