"","X","V","Imp","rand"
"1",1,1,0.00106738959324244,0.0526155655695399
"2",2,2,0.00117312285792505,0.0885257644161588
"3",3,3,0.0005133267867171,0.0495677016501927
"4",4,4,0.00789012923951197,0.000491818993016038
"5",5,5,0.011016684662971,0.0481818263088952
"6",6,6,0.0483113395916745,0.0354662378145986
"7",7,7,0.014249286434768,0.0185664872463214
"8",8,8,0.0738711161664902,0.047932000068781
"9",9,9,0.0468068112920334,0.0028435580156518
"10",10,10,0.00133249970857233,0.0580437513788968
"11",11,11,0.00116418085344655,0.101765578551182
"12",12,12,0.000336462304592965,0.0425420215773668
"13",13,13,0.000482054427143783,0.125155382815964
"14",14,14,0.00940743738649871,0.0247347920961609
"15",15,15,0.0760092545101495,0.0535653581646772
