"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.027299516766003,FALSE,NA,NA,FALSE,NA
"2",2,0.116111481004948,FALSE,NA,NA,FALSE,NA
"3",3,-0.0567767100777168,FALSE,NA,NA,FALSE,NA
"4",4,0.0524685644596124,FALSE,NA,NA,FALSE,NA
"5",5,0.249667879564143,FALSE,NA,NA,FALSE,NA
"6",6,0.00503631385927654,FALSE,NA,NA,FALSE,NA
"7",7,-0.0244205046018674,FALSE,NA,NA,FALSE,NA
"8",8,0.105692454680415,FALSE,NA,NA,FALSE,NA
"9",9,-0.08068552666726,FALSE,NA,NA,FALSE,NA
"10",10,0.206655844101487,FALSE,NA,NA,FALSE,NA
"11",11,-0.05258604779535,FALSE,NA,NA,FALSE,NA
"12",12,0.098916923337813,FALSE,NA,NA,FALSE,NA
"13",13,-0.180365735777855,TRUE,-1.61814152686529,0.265008660135354,FALSE,NA
"14",14,0.0403755614236633,FALSE,NA,NA,FALSE,NA
"15",15,-0.0577150794363797,FALSE,NA,NA,FALSE,NA
"16",2,-0.0617615136650553,FALSE,NA,NA,TRUE,15
"17",11,0.229095501470668,FALSE,NA,NA,TRUE,14
