"","X","V","Imp","rand"
"1",1,1,0.000745263615657279,0.0790103700232729
"2",2,2,0.0752433896862177,0.124512324055618
"3",3,3,0.00322359480724911,2.08331517687733e-05
"4",4,4,0.0027529502564525,0.00494040968423792
"5",5,5,0.0623340500860554,0.00250125560784939
"6",6,6,2.5364457289141e-05,0.159353457202014
"7",7,7,0.000596361045009827,0.0147680672058294
"8",8,8,0.0111708949763716,0.259197215585064
"9",9,9,0.00651015421357313,0.0221418532474826
"10",10,10,0.0427066379012981,0.00333336427024354
"11",11,11,0.231860793893403,0.015801352234338
"12",12,12,0.00978455772261877,0.0141445856038236
"13",13,13,0.032531798642687,0.047502099295738
"14",14,14,0.230725687430944,0.00180198105341923
"15",15,15,0.0650925440594029,0.000919417784136459
