"","X","V","Imp","rand"
"1",1,1,0.00354922333328011,0.0260602131925387
"2",2,2,0.0645485497947094,0.000182552950765886
"3",3,3,0.00104674139676185,0.0976143632241221
"4",4,4,0.0694369895473554,0.000951321496591827
"5",5,5,0.0165522254121354,0.108964339972286
"6",6,6,0.116832745423445,0.0802227804377081
"7",7,7,0.0113423740527399,0.018181873579931
"8",8,8,0.0021107500574162,0.00803556933496966
"9",9,9,0.0218425982387259,0.00403646253198043
"10",10,10,0.00430987513474724,0.0856651013664672
"11",11,11,0.0954463486451474,0.0283374813876311
"12",12,12,0.0646473729335563,0.154690407979215
"13",13,13,0.000224696805630559,0.0321727008720263
"14",14,14,0.0736749229980314,0.103260208049066
"15",15,15,0.0169111428355675,0.00155007288261059
