"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0601481199259628,0,NA,NA,FALSE,NA
"2",2,0.226153964046985,0,NA,NA,FALSE,NA
"3",3,0.251970416745069,0,NA,NA,FALSE,NA
"4",4,0.18620553943782,0,NA,NA,FALSE,NA
"5",5,-0.101652022895118,0,NA,NA,FALSE,NA
"6",6,-0.190560764303903,0,NA,NA,FALSE,NA
"7",7,0.0532896102081195,0,NA,NA,FALSE,NA
"8",8,0.0633153804212988,0,NA,NA,FALSE,NA
"9",9,-0.0819251290455811,0,NA,NA,FALSE,NA
"10",10,0.183916856019751,0,NA,NA,FALSE,NA
"11",8,0.0540300479297949,0,NA,NA,TRUE,9
