"","V1"
"1",0.745693135262355
"2",0.626682657777572
"3",1.08260227083749
"4",1.65902703088257
"5",1.32576560381074
"6",1.80443811822278
"7",1.74202303588509
"8",0.713027791940194
"9",-0.682568388687641
"10",-1.25585692076448
"11",-0.568010002217042
"12",-0.104134176433744
"13",-0.730230960243173
"14",-0.631211979994154
"15",-0.697157954318869
"16",-1.60433229908645
"17",-1.41185963903437
"18",0.300050332051453
"19",1.08203920113856
"20",2.04762552436539
"21",2.05348433969752
"22",0.759697943009701
"23",0.144949234070219
"24",-0.0266509706953009
"25",0.00390132078111035
"26",-0.385660573461114
"27",-0.0143856557979355
"28",0.380816448067936
"29",-0.414915234901581
"30",0.398684828346896
"31",0.351444412470404
"32",-0.0092109094147082
"33",-0.558902767788074
"34",-0.470056801876698
"35",-1.20052657273062
"36",-1.78603305835158
"37",-1.31861857291702
"38",-0.450680352444079
"39",-0.565070350390379
"40",-1.07982532476329
"41",-0.702897648312355
"42",-0.641727516896968
"43",-0.143801058910998
"44",0.098032205506312
"45",-0.853297737936555
"46",-1.33312609699869
"47",-0.812295464856523
"48",0.657838748956847
"49",1.20990580408653
"50",1.26531500305671
