"","X","V","Imp","rand"
"1",1,1,0.00237096145366233,0.000123851438264808
"2",2,2,0.00100154191629005,0.0584577797769167
"3",3,3,0.231315141596628,0.0162462425983481
"4",4,4,0.0205384182559677,0.0580288335360478
"5",5,5,0.0672725211873368,0.102585740871116
"6",6,6,0.0242203224601443,1.53956053421572e-05
"7",7,7,0.00197274431222455,0.0581000829856624
"8",8,8,0.0163258857157488,0.2257236730025
"9",9,9,0.127829802546141,0.0291321863038791
"10",10,10,5.62576897902311e-05,0.00141628722503817
"11",11,11,0.00614276504999101,0.096252079137907
"12",12,12,0.00218705679756912,0.000273303303515781
"13",13,13,0.00699869027207434,0.00136126940583625
"14",14,14,0.000377395232467601,0.0283427384052728
"15",15,15,0.0744020586658988,0.0737787227328598
