"","V1"
"1",0.377717055838608
"2",0.450888839570213
"3",1.07047854523558
"4",1.05495678177226
"5",0.951600188759783
"6",0.414647365710837
"7",-0.0122020561885486
"8",-0.0459952560461498
"9",0.195048335279427
"10",-0.183958503670495
"11",-0.867600506443561
"12",-0.653055694869408
"13",0.0945763541320461
"14",0.158203033312705
"15",0.0746229660974387
"16",0.154714407555853
"17",-0.147651556126727
"18",-0.11179551602575
"19",0.279428191340283
"20",-0.104208011172565
"21",-0.0978767330720918
"22",-0.149714203088261
"23",-0.483105660946636
"24",-0.713894357122091
"25",-0.69389160782972
"26",-0.596533640608862
"27",-0.422271717169275
"28",-0.468857329177538
"29",0.193430440417451
"30",0.282299844535199
