"","X","V","Imp","rand"
"1",1,1,0.00993538628332066,0.0910638279256051
"2",2,2,0.00735938482468138,0.00369158209843729
"3",3,3,0.102618860662786,0.192206226018869
"4",4,4,0.034129900407378,0.0698339806868119
"5",5,5,0.0504632081176919,0.000629037521962523
"6",6,6,0.0374716810454153,0.0954380447593972
"7",7,7,0.000569357918336887,0.00409875952589398
"8",8,8,4.18915476150798e-05,0.0447522297918073
"9",9,9,0.13461878217574,0.115421855553625
"10",10,10,0.0330061464382618,0.0392474490959955
"11",11,11,0.000591134584943461,0.0500346816130355
"12",12,12,0.0518710955431973,0.0173808285974406
"13",13,13,3.52988698246889e-07,0.0165052485385075
"14",14,14,0.0770989734123081,0.00863205558539435
"15",15,15,0.000833706100188363,0.00102930495974813
