"","V1"
"1",-0.0394064525528163
"2",-0.301378253942728
"3",-0.0931517090138008
"4",-0.0886006558402597
"5",-0.192740698330584
"6",0.0464252851016098
"7",0.1784438106345
"8",0.428090954234464
"9",0.49883971704719
"10",0.615506363346343
"11",0.182153486336852
"12",0.0690338360660064
"13",-0.106102923746862
"14",-0.25947692876152
"15",-0.153429132958169
"16",-0.193616952424235
"17",-0.110551185533089
"18",-0.220078840211196
"19",-0.16624876799444
"20",-0.128154379193215
"21",-0.190015378040949
"22",-0.35334834660211
"23",-0.415453104929758
"24",-0.500628205966981
"25",-0.367506185356227
"26",-0.173833117509823
"27",0.0689124802916553
"28",0.262201044636589
"29",0.16514974446721
"30",0.15762441685382
"31",0.245761583653237
"32",0.219069947949313
"33",0.264230662906928
"34",0.0693362000267833
"35",0.052445914915632
"36",0.0393965127707024
"37",-0.104561082929112
"38",-0.131335066893218
"39",-0.00696307643573676
"40",-0.305854547167897
"41",-0.104356251317524
"42",0.0841272711442644
"43",0.175240752487201
"44",0.107248221277331
"45",0.179823558790877
"46",0.157609596785656
"47",-0.225252168109053
"48",-0.304848365672397
"49",-0.368182962950749
"50",-0.174401430947582
"51",0.0149508830529043
"52",-0.319448236184164
"53",-0.0871002228621246
"54",0.160906067725486
"55",0.125693809389577
"56",0.0578217292058078
"57",-0.147435939475127
"58",-0.257878008664898
"59",-0.296954259589005
"60",-0.391222082881496
"61",-0.241552201859625
"62",-0.196125993561432
"63",0.00265333397880424
"64",0.299679391082141
"65",0.12700482706009
"66",-0.029505599395147
"67",-0.188996937375388
"68",0.105086855418916
"69",0.150085528943381
"70",0.447491392101873
"71",0.42575748049847
"72",0.442621812881659
"73",0.351304014405394
"74",0.112201954516065
"75",0.24174890981618
"76",0.349735202662128
"77",0.329594311910773
"78",0.391219656387696
"79",0.295468720637359
"80",0.127626806703485
"81",0.0755018263498135
"82",0.0493785061868014
"83",-0.310641554998858
"84",-0.414125194449522
"85",-0.314244173623334
"86",-0.200481981130941
"87",-0.149788851491508
"88",-0.296913739014998
"89",-0.16287465600926
"90",-0.203504038759738
"91",-0.0980668975291009
"92",-0.167225821680457
"93",-0.17220191638509
"94",-0.131194893828558
"95",0.0536729628849924
"96",0.231144275050824
"97",0.456080360508798
"98",0.527406717491824
"99",0.234286344644831
"100",0.10416432886156
