"","X","V","Imp","rand"
"1",1,1,0.388059313460761,0.022083817355865
"2",2,2,0.00185966821116015,0.0567050131833241
"3",3,3,0.109702678363536,0.0063350161465023
"4",4,4,0.03343934952534,0.00012182705340512
"5",5,5,0.00125114609458614,0.247268178362483
"6",6,6,2.00260029473633e-06,0.0979913164489747
"7",7,7,0.0635202370815754,0.00358547809363894
"8",8,8,0.375230932147745,0.0937883048892336
"9",9,9,0.00310394919110898,0.0168150315972436
"10",10,10,0.0479854893595449,0.00784359337772218
"11",11,11,0.0193810228017555,0.0319821245650874
"12",12,12,0.0880054720484151,0.00105977722955848
"13",13,13,0.0106786982058257,0.0202213576486701
"14",14,14,0.0217049777357863,0.00519147324735814
"15",15,15,0.00747437519281385,0.139006245918641
