"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0914441099525614,FALSE,NA,NA,FALSE,NA
"2",2,-0.0469041780147325,FALSE,NA,NA,FALSE,NA
"3",3,-0.146739239511344,FALSE,NA,NA,FALSE,NA
"4",4,0.270833753413049,FALSE,NA,NA,FALSE,NA
"5",5,-0.142873982406388,TRUE,-2.00115923512758,0.692813837435097,FALSE,NA
"6",6,0.019086586942132,FALSE,NA,NA,FALSE,NA
"7",7,0.256203925758637,TRUE,-1.58077181624534,1.78196564152875,FALSE,NA
"8",8,-0.199785702171403,FALSE,NA,NA,FALSE,NA
"9",9,0.120634023559038,FALSE,NA,NA,FALSE,NA
"10",10,-0.0604756742278363,TRUE,-0.803796871794412,0.233370669186115,FALSE,NA
