"","V1"
"1",-0.0413642722413922
"2",0.163284821415009
"3",0.199914755021771
"4",0.526306348821113
"5",0.534115766208563
"6",0.593888295602185
"7",0.226342909801145
"8",0.145217226331305
"9",0.102187116798171
"10",0.100592687249408
"11",0.0496101671642745
"12",-0.0797175532568333
"13",-0.169749928795789
"14",-0.183144022665373
"15",-0.297035546506842
"16",-0.282056463787413
"17",-0.120731766328155
"18",-0.105239237609623
"19",-0.136951294788177
"20",-0.23538889512824
"21",-0.345663206099626
"22",-0.381302678807278
"23",-0.193517499452018
"24",-0.0400734556108413
"25",-0.0567156070227699
"26",-0.0948827679560233
"27",-0.1849610474175
"28",0.0809715194179243
"29",0.199799566198983
"30",0.0262640634440417
