"","X","V","Imp","rand"
"1",1,1,0.00504856516225579,0.0885398848306661
"2",2,2,0.00136533091751492,0.0274335723243866
"3",3,3,0.127272103860971,0.0165270385305239
"4",4,4,0.118444951816987,0.154433161312121
"5",5,5,0.00212400190766378,0.0373990633581751
"6",6,6,4.94401738354572e-05,0.00487266855998283
"7",7,7,0.0626127908472013,0.0881295804156209
"8",8,8,0.00202188207010017,0.0101257996603573
"9",9,9,0.0271360194547544,0.037089830237802
"10",10,10,0.0657575541447816,0.0501712835243664
"11",11,11,0.0683107487235308,0.0794015304152962
"12",12,12,0.0422863578121968,0.0026888905488526
"13",13,13,0.108745107258269,0.0025977386754853
"14",14,14,0.244364911166353,0.0108639714623455
"15",15,15,0.151399522425217,0.139715124166073
