"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0120194642594226,FALSE,NA,NA,FALSE,NA
"2",2,0.0245701099041121,FALSE,NA,NA,FALSE,NA
"3",3,-0.033569058211514,TRUE,0.845508146710186,0.0921613089679546,FALSE,NA
"4",4,0.0793537239075233,FALSE,NA,NA,FALSE,NA
"5",5,0.125101714895674,FALSE,NA,NA,FALSE,NA
"6",6,0.123684845246792,FALSE,NA,NA,FALSE,NA
"7",7,0.0192973373110459,FALSE,NA,NA,FALSE,NA
"8",8,-0.0129192948530018,FALSE,NA,NA,FALSE,NA
"9",9,0.0171977527611864,FALSE,NA,NA,FALSE,NA
"10",10,-0.145556719936736,FALSE,NA,NA,FALSE,NA
"11",7,0.0366608827625361,FALSE,NA,NA,TRUE,10
