"","V1"
"1",-0.23862320830377
"2",-0.213530396769927
"3",0.699679652782089
"4",1.44381014575927
"5",1.80728026512011
"6",1.23845814236541
"7",0.472099513620242
"8",0.00627997886578073
"9",0.052311827108616
"10",-0.39941676529196
"11",-0.879526436656184
"12",-0.09458056174531
"13",0.135654667854897
"14",0.82872097149906
"15",1.15524443224879
"16",0.144853814286874
"17",-0.598563894810173
"18",-0.635828249093251
"19",-0.197818164717612
"20",-0.136889023058085
"21",-0.192162440973148
"22",-0.242635987901117
"23",-0.738861606195069
"24",-0.569753752636432
"25",-0.322912307956662
"26",-0.314770214107182
"27",-0.0485569920889345
"28",0.0854637079580938
"29",-0.385630226693037
"30",-1.85979689047137
