"","V1"
"1",-0.0891089495120636
"2",0.02957480482875
"3",-0.0972719592162947
"4",-0.235549756560812
"5",-0.230941527535751
"6",-0.185386619434367
"7",-0.0807936923530587
"8",0.0493324388434796
"9",-0.311149426391912
"10",-0.482670683162494
"11",-0.460488704375151
"12",-0.434031003940931
"13",-0.447945910394672
"14",-0.307621155388539
"15",-0.27408934056711
"16",-0.0129631509584449
"17",0.134886543207656
"18",0.295665949456902
"19",0.200581630504969
"20",-0.091020319536015
"21",0.0153051574905759
"22",0.0227723403184247
"23",-0.237255617919934
"24",-0.0948167916988271
"25",0.0772674386570311
"26",0.030401045874979
"27",0.162041396428889
"28",0.11131194512299
"29",-0.166484372356348
"30",-0.330307785216012
"31",-0.306326665876646
"32",-0.432058490121568
"33",-0.449200372459787
"34",-0.454828458212391
"35",-0.0436656871975613
"36",0.275106658852356
"37",0.105730727728812
"38",-0.139014837441567
"39",-0.0911083682671272
"40",-0.335258985337
"41",-0.244881786309882
"42",-0.276370252798959
"43",-0.280808333555618
"44",0.0193249519975352
"45",0.030429700227877
"46",0.299409369612032
"47",0.146110401150758
"48",0.128413317316395
"49",0.00312780916849559
"50",0.0340047173623562
"51",0.0289770042981868
"52",0.184346368886284
"53",0.150538787920515
"54",0.283011836461412
"55",0.440294948115186
"56",0.506041733682696
"57",0.198938159427574
"58",0.100285125510389
"59",-0.229552584650208
"60",-0.156144173595162
"61",0.22739336429681
"62",0.126413295615645
"63",0.074649397258014
"64",0.159061036841648
"65",0.17409588864315
"66",0.216253980509782
"67",-0.181344104310928
"68",-0.232781979220215
"69",-0.269732568563852
"70",-0.33858655320444
"71",-0.466478354376354
"72",-0.257311086150096
"73",-0.0536732908617904
"74",0.0557248015977017
"75",0.164609285596878
"76",-0.0014012526781229
"77",0.194670399253486
"78",0.385051767038656
"79",0.32157880627402
"80",0.0522687080847258
"81",0.101216113136931
"82",-0.0231437699112351
"83",-0.0317481106231618
"84",-0.0571842324860619
"85",0.0355332293063405
"86",0.142809614837984
"87",0.0593562058897373
"88",-0.0449440218343764
"89",0.00966585247674949
"90",0.378063550100808
"91",0.599051823947967
"92",0.566669402422329
"93",0.394219352433424
"94",0.347701634165599
"95",0.289255394150634
"96",-0.0077214899691524
"97",-0.00758027885313003
"98",0.286633289375535
"99",0.362927527758019
"100",0.19464082591905
