"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.872581474729179,1.11483388964,0.208520467958435,0.280350974931549,-0.102998591141307,-0.802007446560629,0.65979290778912,-0.387887144793399,0.51346875106865,0.920892337390083
"2",0.373167616199626,-1.34752353617154,-1.38671762760632,0.315685666197749,0.989780903021045,0.486361860634128,0.707729594258254,-0.856508731006899,-1.54544241638899,-1.44365290390044
"3",-1.31540748187768,0.0835693191390531,1.4628915443851,0.790284403868132,1.70013610556229,1.57109462462169,-0.824454975450672,1.68303394095506,0.0230445901995879,-1.89404754632139
"4",-1.16181732008283,2.01351631590956,0.32937133590506,0.265309864626015,-0.200619446971481,-0.542018082092356,-0.481315790003911,-0.00386795552987433,-1.52734929856854,-0.689383346120442
"5",-0.181266847996958,0.250260772378122,0.283687176239976,-1.36909639225505,-0.25549641845251,1.55466273994792,-0.658765389699902,-0.0480382646106465,0.0542892200282485,0.548001589707336
"6",0.692140889246153,-0.59405979572993,0.658266736494694,-0.604218633674354,0.648966646594124,0.271092183709043,0.810778828671575,0.862445059045551,-0.773666432605139,0.454999216588558
"7",0.432412029149406,-0.889838429962157,-2.39654011018779,-0.142170303568443,-2.62129113335143,-0.708605434514735,0.443487424279102,-0.710175371454902,-0.151929201377175,0.256859820910099
"8",1.1552207223847,-0.941355185436333,0.193331003178203,0.376263587414655,-0.0711606305473312,0.730694601676549,-0.273394248938175,0.225913241756288,0.63743240389725,1.74461354122544
"9",-0.144656032474671,0.972246739196498,-0.663927361073935,-0.150636501197254,0.0796374575159049,1.9226901214432,-0.312782811705556,-1.24365903859094,0.799318676464695,-1.07169792545685
"10",0.917227808199156,0.815395377565255,1.24893029090875,1.83495531244818,-0.854355106903964,-1.08464256449293,-1.01963397154651,1.23615438922166,0.245932150486062,0.188027703725946
"11",-0.753305502607204,0.21695145627669,-0.252944390591998,-0.949623298906191,1.01208809416086,0.141111376480751,-1.53225523167228,-2.04046925576958,-0.907199989999427,-1.84229564537051
"12",-0.308009271301839,0.272857358000958,0.0486951423004197,2.46382174021763,-1.5350158850459,0.822937870671027,0.14159310350383,0.292700955390238,2.36288959418585,0.380454035618395
"13",0.788214267262465,0.471103269296993,0.375811424668155,0.535002528691854,-0.689481518379609,0.143374882532836,-0.596078668332806,1.4619844540194,-0.332603819888115,-0.393779133835335
"14",1.79604464053061,-2.81186084031739,-1.37790372548946,-1.8168864161796,-0.62448928828003,-0.612814022757827,0.416383009736221,-0.0197385571655256,0.502006696251807,0.513216673452205
"15",-1.76430094588474,0.574854787507995,-1.53933819340094,-0.194350065755187,0.28176194925903,-1.30326318920349,-0.712691976272087,-0.190930051069161,1.30707230674144,1.5160877756202
"16",0.537508192094485,0.400488748875168,1.24576192404445,-2.29579512416324,-0.392502935956035,0.283324086859979,0.409737732263338,-1.19558138192524,1.07587022819824,-0.940720028442585
"17",-1.41314688618809,1.13885823167743,1.97538322315047,-0.729713799841173,1.03757946669863,-0.389887549545143,-0.611417522995088,-0.567976481097465,-0.199185285989775,-0.456334943429896
"18",-0.840928432592514,-0.0429847135714867,0.216675940263961,-0.122193589305362,-0.821084270236779,0.480430395626728,-0.0401640026524646,-1.53233137529609,-0.437096575194563,-1.55063010888296
"19",-0.589100025574908,0.340064129466033,-0.895653884606482,1.70070906609904,-2.134871888199,0.960280473932663,-0.402164760388184,0.120578276552903,-2.52255037421969,0.474840343672454
"20",0.707579994473207,0.636967041736825,1.23426922267173,0.0834532027179363,-0.361368807936621,0.614978596987011,1.21605920700641,0.864230982898201,-0.880210078875349,-0.732941505222817
"21",0.364758968708694,1.28791713629713,0.0247549929029168,-0.0566604412817097,-0.117975058429567,-1.99676897426274,2.271533500278,-1.78633714777775,-0.657867489821859,1.34669797799589
"22",1.16708930691235,-1.1731567642478,0.0500582291085261,-0.0225515313463483,1.43127462110794,0.563620334387309,-0.20433844140254,-1.36590296088209,-0.315656973946488,0.249133461148567
"23",-0.474697185909659,-0.626450798474566,-1.39960692378019,-0.994327167091497,1.00696576289395,-0.0372826315230468,-0.387527406436658,1.16905646556202,0.493567460996293,0.654530479340685
"24",1.75105152974962,0.51622024333515,-0.289625409952718,0.119741907734731,-0.295200847675248,-1.74520592234964,0.528741826114506,0.929900735749318,1.72451986642918,1.51872099507639
"25",-0.7543436472829,0.981318584189232,0.266686145475576,0.616165114730389,1.10197610284875,-0.243628341588196,-0.311111359733566,0.730295494262291,0.861441293831134,-0.872342773147851
"26",-0.634314444831272,-0.725293460850851,0.360075928404152,0.0312978363624135,0.253147750026171,-0.169568338510016,1.44294671215464,0.243359597504418,0.100789997853985,0.681393658516205
"27",-1.84127366585599,-1.16668720530956,-1.10358929247165,1.02331821678197,-0.0268148181409077,-1.51143647259822,-2.54956466269828,0.363008556990138,-0.123786537376231,0.698304471180803
"28",0.0974782181845154,-0.609639045328218,0.206795253700934,-0.192486046041809,-0.172499761157763,0.953329839573242,-0.289350096456243,-0.0263121547681115,0.460095477859959,0.332134291753188
"29",1.08832162464277,-0.698499659336772,0.0969476408534374,-0.739056195662901,0.659679993460631,-1.10047556521633,2.16091639432258,0.923796273329306,-0.74119258228135,-0.495148816845312
"30",-0.564229592005683,-0.460073965751471,0.818933296546556,-0.0565939165521122,1.07423155365616,0.747620546131231,-0.00268892399265556,0.869257448500889,-0.0460016579596943,-0.0959336959460564
