"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0605384165913148,0,NA,NA,FALSE,NA
"2",2,-0.179279692730208,0,NA,NA,FALSE,NA
"3",3,-0.0689133119318744,0,NA,NA,FALSE,NA
"4",4,-0.129059316756943,0,NA,NA,FALSE,NA
"5",5,-0.0161670626265461,0,NA,NA,FALSE,NA
"6",6,-0.168892098913038,0,NA,NA,FALSE,NA
"7",7,0.106766194975434,0,NA,NA,FALSE,NA
"8",8,0.270806006191444,0,NA,NA,FALSE,NA
"9",9,0.126589133731643,0,NA,NA,FALSE,NA
"10",10,0.236786668259213,0,NA,NA,FALSE,NA
"11",4,0.0552460409494629,0,NA,NA,TRUE,10
"12",8,0.063472731087161,0,NA,NA,TRUE,9
