"","X","V","Imp","rand"
"1",1,1,0.013532878270189,0.00556768967447642
"2",2,2,0.00124693438601781,0.033440511712312
"3",3,3,0.00312855456069212,0.203445256832395
"4",4,4,0.066904401530811,0.0045588538075036
"5",5,5,0.0296223932728495,0.195556763058348
"6",6,6,0.00135837608495489,0.00383948228732028
"7",7,7,0.00861992720239135,0.0268233958396369
"8",8,8,0.00649134564507731,0.089359893225723
"9",9,9,0.0422786426493193,0.00491198183875858
"10",10,10,0.00926683391228494,0.00233307185751348
"11",11,11,0.00574794953447425,0.0321213041202685
"12",12,12,8.46558608971183e-05,0.000266706350221303
"13",13,13,0.0414917388142967,0.128652746737249
"14",14,14,0.00590118115597811,0.000687736579476744
"15",15,15,0.0142813705557951,0.018521261817146
