"","X","V","Imp","rand"
"1",1,1,0.109040067500008,0.0783526743900554
"2",2,2,0.0140030129337586,0.0196818404690099
"3",3,3,0.0122810501738653,4.05387573547431e-05
"4",4,4,0.0082261901141733,0.0243164170137531
"5",5,5,0.0047684443858611,0.262523920055009
"6",6,6,0.00297432210947198,0.000835164245479188
"7",7,7,0.00089602852123699,0.00226115047949465
"8",8,8,0.00215437843916504,0.018337028380485
"9",9,9,0.0464837091073804,0.191234486735021
"10",10,10,0.115259727255505,0.02172853265462
"11",11,11,0.0287426161269162,0.0333237696890052
"12",12,12,0.0103751218819143,0.001695354980595
"13",13,13,0.0773991456144862,0.0150578558779722
"14",14,14,6.29621798658226e-05,0.00358416344708033
"15",15,15,0.00463013021236894,0.0769014963132035
