"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.182247516225855,0,NA,NA,FALSE,NA
"2",2,-0.178022395496486,0,NA,NA,FALSE,NA
"3",3,0.0936391060069189,0,NA,NA,FALSE,NA
"4",4,-0.0791833328167174,0,NA,NA,FALSE,NA
"5",5,-0.121100472292221,0,NA,NA,FALSE,NA
"6",6,0.00922045879116115,0,NA,NA,FALSE,NA
"7",7,0.105321866610775,0,NA,NA,FALSE,NA
"8",8,-0.0706557337078051,0,NA,NA,FALSE,NA
"9",9,-0.17155936272457,0,NA,NA,FALSE,NA
"10",10,0.0762244314036808,0,NA,NA,FALSE,NA
"11",11,0.0940734216836947,0,NA,NA,FALSE,NA
"12",12,-0.0386147818644455,0,NA,NA,FALSE,NA
"13",13,-0.0613418908872431,0,NA,NA,FALSE,NA
"14",14,-0.204076659997143,0,NA,NA,FALSE,NA
"15",15,0.136479355989455,0,NA,NA,FALSE,NA
"16",10,0.171816600469698,0,NA,NA,TRUE,12
