"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.12153442785979,TRUE,0.458067408420697,0.446292686741799,FALSE,NA
"2",2,0.0430027589943813,FALSE,NA,NA,FALSE,NA
"3",3,-0.0394844930810122,FALSE,NA,NA,FALSE,NA
"4",4,0.0243475251215448,FALSE,NA,NA,FALSE,NA
"5",5,-0.0619370057870566,FALSE,NA,NA,FALSE,NA
"6",6,-0.181415624210769,FALSE,NA,NA,FALSE,NA
"7",7,-0.0640360237855477,FALSE,NA,NA,FALSE,NA
"8",8,-0.00844917878171469,FALSE,NA,NA,FALSE,NA
"9",9,-3.02686983282689e-05,FALSE,NA,NA,FALSE,NA
"10",10,-0.0527323182046192,FALSE,NA,NA,FALSE,NA
