"","X","V","Imp","rand"
"1",1,1,0.000352537585246438,0.00728333054762445
"2",2,2,1.99328711744282e-05,0.00592046970513471
"3",3,3,0.00904155940671188,0.0152495562668335
"4",4,4,0.00102918036695341,0.493548305080904
"5",5,5,0.00779490460710321,0.00124259134235739
"6",6,6,0.00475923278174723,0.128528000171342
"7",7,7,0.000482101570588377,0.00312647862615604
"8",8,8,0.0138875930766617,0.0129560665408547
"9",9,9,0.0219698128151101,0.0744224142384136
"10",10,10,0.00316264120558968,0.00770178892430504
