"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0187759842683796,FALSE,NA,NA,FALSE,NA
"2",2,0.00446462441583032,FALSE,NA,NA,FALSE,NA
"3",3,0.0950871148300961,TRUE,-0.0811981094766984,0.228863688900231,FALSE,NA
"4",4,-0.0320808411197932,FALSE,NA,NA,FALSE,NA
"5",5,0.0882887569688418,FALSE,NA,NA,FALSE,NA
"6",6,0.0689871928820649,FALSE,NA,NA,FALSE,NA
"7",7,-0.0219568114850125,TRUE,0.323934229647193,0.73302853662045,FALSE,NA
"8",8,0.117845632403843,TRUE,1.00915244619797,0.9961416972381,FALSE,NA
"9",9,0.14822217383074,FALSE,NA,NA,FALSE,NA
"10",10,-0.0562373648528243,FALSE,NA,NA,FALSE,NA
