"","X","V","Imp","rand"
"1",1,1,0.0173661984205981,0.0417629313601218
"2",2,2,0.00596492298034603,0.0427973592760227
"3",3,3,0.0966109040596926,0.0130949353874551
"4",4,4,0.0885339967196727,0.0213048190850675
"5",5,5,0.0153917793043401,0.0306229400441932
"6",6,6,0.103206801261073,0.00970381548633672
"7",7,7,0.0720209319964639,0.000962154680736598
"8",8,8,0.00135806308373276,0.0120940059833333
"9",9,9,0.0156164056984282,0.0409854523532439
"10",10,10,0.00830739072913778,0.000995019569910018
"11",11,11,0.0346465563035236,0.154388199058096
"12",12,12,0.00536601797116674,0.00130963827147575
"13",13,13,0.00340576595089843,0.118943500248093
"14",14,14,0.0120216118821829,0.0251000713898443
"15",15,15,0.0826551362508382,0.235781669768904
