"","X","V","Imp","rand"
"1",1,1,0.0169054786202379,0.0123091584539746
"2",2,2,0.00800120694567007,0.0744615045554359
"3",3,3,0.000197115410240365,0.193545394502945
"4",4,4,2.93965011960435e-06,0.00710241215706894
"5",5,5,0.000817466785508447,0.0677462493443237
"6",6,6,0.0188965109506493,0.240182653033197
"7",7,7,0.0158439342443885,0.00303594584950578
"8",8,8,1.03874589830789e-05,6.8918902230912e-05
"9",9,9,0.00129560541493741,0.0726194280591104
"10",10,10,0.000585902911935619,0.0788491140625862
