"","X","V","Imp","rand"
"1",1,1,0.0134114124049071,0.0182617097855615
"2",2,2,0.0182377631241547,0.0166294908363346
"3",3,3,0.00685381174155168,0.00157981846064666
"4",4,4,0.00397849830485462,0.000800873854521605
"5",5,5,0.0274903725227342,0.174281185186034
"6",6,6,0.0189396557868099,0.122020781123413
"7",7,7,0.00119152290578248,0.0253012292492013
"8",8,8,0.0715385192387156,0.00549342913252566
"9",9,9,0.00191085600140835,0.144626394160193
"10",10,10,0.00106948313290176,0.0053557041374621
"11",11,11,0.0299581680478789,1.28579151572131e-06
"12",12,12,0.0223671010540867,0.218488411180713
"13",13,13,0.0199251394136771,0.00751923579298672
"14",14,14,0.000242765258530003,0.00154831613220093
"15",15,15,0.0127853158794737,0.0080808029460557
