"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.103354621572481,0,NA,NA,FALSE,NA
"2",2,-0.00362285153092094,0,NA,NA,FALSE,NA
"3",3,0.0283467068073226,0,NA,NA,FALSE,NA
"4",4,-0.0383842608588535,0,NA,NA,FALSE,NA
"5",5,-0.0786816595777598,0,NA,NA,FALSE,NA
"6",6,-0.042069140360809,0,NA,NA,FALSE,NA
"7",7,-0.0839666222804883,0,NA,NA,FALSE,NA
"8",8,-0.0299967922236329,0,NA,NA,FALSE,NA
"9",9,-0.0122987923789095,0,NA,NA,FALSE,NA
"10",10,-0.0562252336045774,0,NA,NA,FALSE,NA
"11",11,-0.0747866501340537,0,NA,NA,FALSE,NA
"12",12,-0.0650354946061665,0,NA,NA,FALSE,NA
"13",13,-0.0506674425357859,0,NA,NA,FALSE,NA
"14",14,-0.100059684964805,0,NA,NA,FALSE,NA
"15",15,-0.0834281931757265,0,NA,NA,FALSE,NA
"16",12,-0.0313604110150605,0,NA,NA,TRUE,14
