"","X","V","Imp","rand"
"1",1,1,0.293870811236725,0.174299657410247
"2",2,2,0.0116363503578858,0.0755198038709911
"3",3,3,0.20336054787812,0.00564042858843303
"4",4,4,0.0762131353559677,5.51021894408174e-05
"5",5,5,0.0146722734890612,0.00168694651552226
"6",6,6,0.0168567413863575,0.00950991981356317
"7",7,7,0.20028334202777,1.42190071753301e-05
"8",8,8,0.00709906762800256,0.042578973310249
"9",9,9,0.210140636850079,0.000311672885894521
"10",10,10,0.0250256920076037,0.213794295173027
"11",11,11,0.00238191286647828,0.00365816063894676
"12",12,12,0.00294796027304298,0.0968137960303569
"13",13,13,0.0295297899591721,0.111046061972399
"14",14,14,0.249724333754686,0.00720029725802569
"15",15,15,0.00884084246760513,0.00786750719546824
