"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0951983625917879,FALSE,NA,NA,FALSE,NA
"2",2,-0.00116727730039268,FALSE,NA,NA,FALSE,NA
"3",3,-0.158303620325831,FALSE,NA,NA,FALSE,NA
"4",4,0.0629452746483476,FALSE,NA,NA,FALSE,NA
"5",5,-0.207864453490065,FALSE,NA,NA,FALSE,NA
"6",6,0.227799248832849,FALSE,NA,NA,FALSE,NA
"7",7,0.0372452864352652,TRUE,1.1213968582862,1.26828250377895,FALSE,NA
"8",8,0.0517830970469594,TRUE,0.738722856383872,0.949610145720554,FALSE,NA
"9",9,0.268797830764933,FALSE,NA,NA,FALSE,NA
"10",10,0.20092683706447,TRUE,0.769572494757102,2.50710766191099,FALSE,NA
