"","X","V","Imp","rand"
"1",1,1,0.0763331909653516,0.00136649863855989
"2",2,2,0.000371674734240999,0.0645040580457592
"3",3,3,0.0136203925623443,0.00366964147293777
"4",4,4,0.0232811101973888,0.00386483931401213
"5",5,5,0.0880428955063267,0.037655139867191
"6",6,6,0.000238848215956011,0.0413221341997489
"7",7,7,0.296520852246801,0.109526652643975
"8",8,8,0.0507357294143558,0.114338842577314
"9",9,9,0.00677264775258468,0.214984706217202
"10",10,10,0.0236761018672561,0.00729441556088094
"11",11,11,0.0112011970820162,0.0174502437673864
"12",12,12,0.00466234884971922,0.00804672536119928
"13",13,13,0.0494575783208682,0.00866630917707597
"14",14,14,0.0201459163750112,0.000220973184669698
"15",15,15,0.00914528834932925,0.116897048735856
