"","X","V","Imp","rand"
"1",1,1,0.000752549183393472,0.0177730520635991
"2",2,2,9.36085635086834e-05,0.105845295153836
"3",3,3,0.000533629784608779,0.0295600743442111
"4",4,4,0.00196814796025265,0.0226705861804161
"5",5,5,0.00557722314351051,0.0187669201172127
"6",6,6,0.00245411502011198,0.108681369031611
"7",7,7,0.0020446160000719,0.00212079835231044
"8",8,8,0.000764608843014876,0.0994994893464963
"9",9,9,0.0186203175761259,0.0296927193916078
"10",10,10,0.00774827776775082,0.0228001763471254
"11",11,11,0.00333596048237686,0.0316155534736099
"12",12,12,0.00038092074184885,0.0597632792935078
"13",13,13,0.00454097623466625,0.0512507554789175
"14",14,14,0.00857099871402586,0.022866948421243
"15",15,15,0.00508402756192837,0.12707313418822
