"","X","V","Imp","rand"
"1",1,1,0.010915545834072,0.00052071499144558
"2",2,2,0.0369670031457733,0.0753797315401376
"3",3,3,0.000135440619734925,0.00924457614363587
"4",4,4,0.0102798421011341,0.161923627030474
"5",5,5,0.0274145381005298,0.0528664853001163
"6",6,6,0.0263314311622314,0.0169889626451989
"7",7,7,0.00145392514856362,0.00705975413747864
"8",8,8,0.0270478740035319,0.0617379481214405
"9",9,9,0.000552769836745685,0.00345676956522012
"10",10,10,0.0061096352737356,0.0130739893663818
"11",11,11,0.0287934467173232,0.000752800570895268
"12",12,12,0.0113731466747908,0.0125463123933716
"13",13,13,0.00101379433276517,0.19511577714016
"14",14,14,0.0458445369733628,0.0800212176149494
"15",15,15,0.0289557121913256,0.0593045976531762
