"","X","V","Imp","rand"
"1",1,1,0.000518519112563087,0.000304934924155833
"2",2,2,0.0771269250959166,0.0933227577961025
"3",3,3,0.043273803936289,0.000102939869600504
"4",4,4,0.0893760800675174,0.199832297863447
"5",5,5,0.0441988674715014,0.00209349142554373
"6",6,6,0.100712210044246,0.000659249460170238
"7",7,7,0.0209070064491476,0.0819799225206241
"8",8,8,0.0334527260113941,0.0587262135175167
"9",9,9,0.0110737183147566,0.00198331331546783
"10",10,10,6.60802007413835e-05,0.00314975525262262
"11",11,11,0.0171234906774961,4.06237637186965e-06
"12",12,12,0.0271521314412153,0.11822026919516
"13",13,13,4.61530646178159e-05,0.00518431335841128
"14",14,14,0.00555112836739246,0.125914841298658
"15",15,15,0.0918633256593837,0.0587596783315703
