"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.217387394021245,0,NA,NA,FALSE,NA
"2",2,-0.0520884439793648,0,NA,NA,FALSE,NA
"3",3,0.0618626587010257,0,NA,NA,FALSE,NA
"4",4,0.128061797602397,0,NA,NA,FALSE,NA
"5",5,-0.186590190020774,0,NA,NA,FALSE,NA
"6",6,-0.259138233617778,0,NA,NA,FALSE,NA
"7",7,-0.0752376155169702,0,NA,NA,FALSE,NA
"8",8,-0.200705593398215,0,NA,NA,FALSE,NA
"9",9,-0.0221850568523819,0,NA,NA,FALSE,NA
"10",10,-0.0331063311730832,0,NA,NA,FALSE,NA
"11",11,-0.248571810597573,0,NA,NA,FALSE,NA
"12",12,-0.202556922717831,0,NA,NA,FALSE,NA
"13",13,0.246993854045942,0,NA,NA,FALSE,NA
"14",14,0.0536660227838229,0,NA,NA,FALSE,NA
"15",15,-0.0471293749568463,0,NA,NA,FALSE,NA
"16",2,-0.415338036890656,0,NA,NA,TRUE,4
"17",5,-0.0369182232563349,0,NA,NA,TRUE,15
