"","X","V","Imp","rand"
"1",1,1,0.00323236368111768,0.00254080588077635
"2",2,2,0.00418890137292114,0.0329293840423624
"3",3,3,0.00352014068933277,0.0424933328333405
"4",4,4,0.0100330679316047,0.296468045874838
"5",5,5,0.0108924692827276,0.000708463868899982
"6",6,6,0.105029548999284,0.000280239578511275
"7",7,7,0.0299959252528547,0.0226053785898785
"8",8,8,0.00996661580937431,0.0496467603379788
"9",9,9,0.0182382792997884,0.0193229966275054
"10",10,10,0.0180603450709327,0.0243138558722971
"11",11,11,0.012583979542534,0.00210147107053085
"12",12,12,0.0117246032917802,0.0173440502044072
"13",13,13,0.00506924471909363,0.12947082605405
"14",14,14,0.00387075331031576,0.0356422604523833
"15",15,15,0.0196657904911006,0.0740956444575343
