"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0568538800885013,FALSE,NA,NA,FALSE,NA
"2",2,0.0647217225738093,FALSE,NA,NA,FALSE,NA
"3",3,0.0593307735440283,FALSE,NA,NA,FALSE,NA
"4",4,-0.0440119673866954,FALSE,NA,NA,FALSE,NA
"5",5,0.104366993262849,TRUE,-0.235340161255436,1.75437718809575,FALSE,NA
"6",6,-0.324082626808788,FALSE,NA,NA,FALSE,NA
"7",7,0.14798618379598,FALSE,NA,NA,FALSE,NA
"8",8,0.0998329395008196,FALSE,NA,NA,FALSE,NA
"9",9,0.135049173636081,FALSE,NA,NA,FALSE,NA
"10",10,0.134388783277968,FALSE,NA,NA,FALSE,NA
"11",11,0.112178338116296,FALSE,NA,NA,FALSE,NA
"12",12,0.108280207294686,FALSE,NA,NA,FALSE,NA
"13",13,-0.0711986286321136,FALSE,NA,NA,FALSE,NA
"14",14,0.0622153784069161,FALSE,NA,NA,FALSE,NA
"15",15,0.140234769194735,FALSE,NA,NA,FALSE,NA
"16",4,-0.00809601465835712,FALSE,NA,NA,TRUE,7
