"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.233584496637647,FALSE,NA,NA,FALSE,NA
"2",2,0.473978520655862,FALSE,NA,NA,FALSE,NA
"3",3,0.255797081704168,FALSE,NA,NA,FALSE,NA
"4",4,0.0387664422730282,FALSE,NA,NA,FALSE,NA
"5",5,-0.173510208207201,TRUE,0.331842307632823,1.34014893598379,FALSE,NA
"6",6,-0.185545875223554,FALSE,NA,NA,FALSE,NA
"7",7,0.0510462046026596,FALSE,NA,NA,FALSE,NA
"8",8,-0.134648720382605,FALSE,NA,NA,FALSE,NA
"9",9,0.145643177854177,FALSE,NA,NA,FALSE,NA
"10",10,0.331457610624038,FALSE,NA,NA,FALSE,NA
